x.1,x.2,x.3,y
0.635833408538874,0.705678698549109,0.981964954602948,0
-1.00044887629878,0.326964213392191,1.13384938707589,0
2.20954930438254,-0.0357595149581904,0.750159077945138,0
2.24617434248026,0.117379180887844,0.359836653444473,0
2.54789013288944,2.33582849227082,-2.27254746101574,0
1.12853715616526,0.737878989585843,-0.851558528148831,0
0.140920602309695,1.14370840965366,0.199639013164587,0
-1.18884283259727,0.243454425611583,1.41359438456583,0
-0.20862384485395,0.621246052942099,-0.818645793281643,0
1.63895167813398,0.118629866886155,-1.67298012593675,0
-0.243433823437813,0.646425808784958,-0.969674277875477,0
1.12083322872951,1.11872110382057,-0.427755195454562,0
1.85475564957231,0.0603078090314071,1.34070537795509,0
1.56834020062882,-1.12415136593316,-1.08557852501696,0
0.309703836062299,-0.813441883023812,-1.86556919155327,0
-0.697828922258146,1.55745988604421,-0.896260837677513,0
0.244746352205308,-1.08390590229534,0.00302036899552059,0
0.449340749041412,-0.423809993789774,0.647484725180223,0
2.20534873251698,-0.0704209563334006,-0.760764138271771,0
0.943315873143956,0.645565400975308,-0.724314774119253,0
0.65516819417283,-0.0345450373471549,0.620097648743306,0
0.897234734845504,-0.288962778419107,0.674453590400675,0
-0.346792882970346,1.05667579910000,0.917685334176488,0
1.86593385644499,-1.87846701153461,1.83245812990136,0
-0.956386949727748,0.945292165936133,2.04768135757873,0
0.0686739702791961,0.381266891037075,-0.252024663994302,0
1.56769403920064,-0.385957106030058,0.353156517644137,0
1.36017189990051,1.60255738715199,-0.0631851203310632,0
0.742572871960717,0.315051261305664,2.82036325742820,0
0.550316308926665,0.241142726737112,-0.437908573947796,0
0.957265009645887,-0.704672357262157,-1.44140079087829,0
-0.446853155538695,0.286105741204452,0.368753517530412,0
0.610201482389357,-0.601764650866184,-2.35657138567223,0
0.47278337208678,0.392122481340893,0.451730302925426,0
0.219408068182951,-0.506601144383035,-0.142935699143837,0
0.543066045770633,0.053080822812429,-1.06584499076417,0
0.0543600085623511,-0.303387906390434,-0.0483322423525433,0
-1.56845368887849,1.46484063374310,0.236607583848949,0
1.93951827318448,-0.223845937670531,-0.456495551317961,0
0.727208499093009,0.149105452950101,-0.787022061082063,0
-1.08850116037917,0.364758272312809,0.187961146603645,0
-1.25219019320465,0.977422812522458,-1.43784441393536,0
2.08122022568641,0.399620750950229,0.874498336409987,0
2.0478176920857,-0.85907232710388,-2.02035903207853,0
0.178497506965355,-0.381735069343767,-0.300904429534099,0
0.560589529797281,1.03271462163348,-1.76517252395951,0
0.0393619707972648,0.277543876249278,-0.227616084133411,0
1.21168008501959,1.92597809330691,0.83746777591356,0
0.538512328922245,0.107765905542272,-0.114506137800443,0
1.01507477529213,-0.170624455257524,-0.745371376794237,0
1.81790273384064,-0.097047217071833,-0.0936728504263886,0
1.01273646338835,-1.43789934758955,-0.53899849603739,0
0.451529565753868,1.06888781458089,0.314038629417298,0
2.09973135027425,0.0387555895269586,0.743990713973098,0
-0.521547614741638,0.516234267173507,-2.17814321321519,0
1.37859077108512,1.61774244385490,-0.456697105241234,0
1.11716629691380,-1.51354074554170,0.144151705035644,0
2.22765593752722,2.20018369853485,0.208692357832927,0
1.02883081546367,-0.0675912218991157,0.720510670758595,0
0.37087237397852,0.78477998811751,0.328693886420195,0
-1.58033865361763,1.58318071783716,-0.350225530147878,0
1.17115739588656,-1.21113500705882,0.0768661830223858,0
0.700199886591779,0.0806580515969025,-1.12246060960827,0
1.29258567006627,-0.768800517248615,-0.663387898963292,0
2.92913887701191,1.50780042905252,2.10082070594804,0
-0.123620991931013,0.275137390324205,0.0488998440804229,0
0.165427714694665,0.618515860265381,-0.496025090398373,0
1.64253522546169,-0.543968315344219,0.351356015267180,0
0.581248057372784,-0.187669197581648,0.0144180049193190,0
0.322543653940811,-0.763778660871094,-0.562494915043668,0
1.30605500857941,1.9057380626679,-1.50441999457641,0
-0.214633280383145,0.993660568934702,-2.03044162509725,0
-0.314616665369046,-0.223472494090582,-1.00372154276277,0
1.10252106208162,1.33518675742165,-1.74539636649491,0
0.487062243726369,0.0808440244043451,-1.34922586879317,0
0.348139759090586,-1.19812342911555,0.0951911699259484,0
1.87355201870348,-0.367179890654507,0.525400698769829,0
1.93386556965714,-0.182399795615015,-1.00101556336559,0
1.01453594675446,1.36122193246165,2.27436232634837,0
2.44173097471913,-1.13831517551567,1.09194299433205,0
0.558072331806058,-1.04673662447223,0.468974018719358,0
-1.41681374624331,0.632237757590985,-0.745655667426589,0
1.28075796888947,2.14062704843935,0.27461331832719,0
0.124070693971466,0.958634760121214,1.34690961721977,0
0.277793734545585,0.867504916380709,-0.487955029486325,0
1.19216671133998,-0.758675662698615,1.40418166848649,0
0.0152808905934573,1.07712961545359,-0.525281836096305,0
1.36262576209662,1.45672838564891,-1.17074962848534,0
-0.469526457898614,0.855779689562514,-0.0534289990562947,0
0.604104965570674,0.541299725738858,-1.42315989438792,0
0.243847594773758,-0.0691167411217867,-0.0862800633636372,0
1.89136227224703,2.03651655240277,-1.14024687882786,0
0.180884699596377,-0.458504275452471,-0.838072638133957,0
1.46369702611389,1.29555529543704,-1.32518883519438,0
0.485746203520506,0.355280959176434,-0.884563410600817,0
0.330745222724273,0.272661750982564,0.118321443247898,0
0.390590760318967,0.144367536129829,-0.715429356573639,0
0.512607517173623,-0.0910025549720574,-0.664708237048674,0
0.553034871854936,-0.0775016106660995,-0.266683994695492,0
0.375605301672883,0.647339968539136,1.01727289019446,0
1.10515455255631,2.45866257533859,1.24133043928446,1
-2.35450320851387,2.37948109342703,0.60793264088427,1
1.02499939299104,3.7621755932802,0.050144855390161,1
-1.64959220472726,3.25923646257406,1.65259781683956,1
0.436373861351513,1.53115907558126,-0.161348379210766,1
1.31773221547792,2.90741332792826,1.02012120752707,1
-1.56564296961801,2.65235711703280,-0.528949822766139,1
-0.397712887629852,0.883779746266065,0.979629006660886,1
1.13299539089409,3.19134929963486,-0.482720159415004,1
1.76548774236678,2.69027245026177,0.152282593649484,1
0.207116258878973,-0.450785482087911,-0.625221580261691,1
0.203064020405168,3.11092814445015,0.114701058972262,1
-1.32877386080925,3.42263447390985,-2.2327893166507,1
-1.83408563976779,3.20115733839590,-0.443310707427034,1
-0.345128493977495,0.289886237018812,-1.10195941370850,1
0.0905095422862334,1.66870935945635,0.512354499618222,1
-0.715447407996087,2.97960027495587,-1.55091413874153,1
0.569834630534366,0.271260905580277,-0.0642852207205878,1
-0.0599195276517278,3.24131748992738,-0.622910334047054,1
-1.98290050500196,0.744056426384187,0.0408364499338996,1
1.99586161390404,1.31315734735273,-0.445392374377663,1
0.814855592790959,2.69081597269673,-0.69663293177295,1
0.854108450511595,3.17696673133228,-0.0807471795356321,1
0.969885268046432,0.961922657871896,0.0498378797764084,1
-0.926922347267853,0.341501468680445,1.25882138044509,1
0.400442702704349,-0.751006538899543,1.05677214938882,1
0.762095121302203,2.94056879557033,-1.30409264040171,1
0.700944920691542,1.99999317340288,0.839171498579408,1
1.98967593503780,1.6587395310745,-1.24105711054449,1
-0.246677334371776,1.1390092701532,-1.24412722888676,1
-0.40947341818455,3.53932403939160,-0.698016351129135,1
-0.525565698229018,0.27457138858787,1.19858717449226,1
-1.80999488307223,2.65893342145211,0.362097801901733,1
